Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Navn,Adresse,Brutto kvm.,Værelser,Faciliteter,Plantegning PDF,Plantegning Billede,Etage,Ejendom,Ejendomskode,Bygnings ID,Lejlighedsnummer,Lejligheds ID
"Dortheavej, stuen, lejlighed 35",dortheavej-stuen-lejlighed-35,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b407a7dfbc1cb5d5b94e,FALSE,FALSE,Fri Aug 29 2025 14:07:03 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:07:03 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:07:03 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, stuen, lejlighed 35</p>","<p>Dortheavej 3, stuen – Lejlighed 35</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,35,DOR-0-35
"Dortheavej, stuen, lejlighed 36",dortheavej-stuen-lejlighed-36,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b407a7dfbc1cb5d5b955,FALSE,FALSE,Fri Aug 29 2025 14:07:03 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:07:03 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:07:03 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, stuen, lejlighed 36</p>","<p>Dortheavej 3, stuen – Lejlighed 36</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,36,DOR-0-36
"Dortheavej, stuen, lejlighed 4",dortheavej-stuen-lejlighed-4,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b32379fbe0aa37e4bc66,FALSE,FALSE,Fri Aug 29 2025 14:03:15 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:15 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:15 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, stuen, lejlighed 4</p>","<p>Dortheavej 3, stuen – Lejlighed 4</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,4,DOR-0-04
"Dortheavej, stuen, lejlighed 5",dortheavej-stuen-lejlighed-5,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b32379fbe0aa37e4bc6d,FALSE,FALSE,Fri Aug 29 2025 14:03:15 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:15 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:15 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, stuen, lejlighed 5</p>","<p>Dortheavej 3, stuen – Lejlighed 5</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,5,DOR-0-05
"Dortheavej, stuen, lejlighed 6",dortheavej-stuen-lejlighed-6,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b33f77bda61f95d36189,FALSE,FALSE,Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, stuen, lejlighed 6</p>","<p>Dortheavej 3, stuen – Lejlighed 6</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,6,DOR-0-06
"Dortheavej, stuen, lejlighed 7",dortheavej-stuen-lejlighed-7,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b33f77bda61f95d36190,FALSE,FALSE,Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, stuen, lejlighed 7</p>","<p>Dortheavej 3, stuen – Lejlighed 7</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,7,DOR-0-07
"Dortheavej, stuen, lejlighed 8",dortheavej-stuen-lejlighed-8,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b33f77bda61f95d36197,FALSE,FALSE,Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, stuen, lejlighed 8</p>","<p>Dortheavej 3, stuen – Lejlighed 8</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,8,DOR-0-08
"Dortheavej, stuen, lejlighed 9",dortheavej-stuen-lejlighed-9,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b33f77bda61f95d3619e,FALSE,FALSE,Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:03:43 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, stuen, lejlighed 9</p>","<p>Dortheavej 3, stuen – Lejlighed 9</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,9,DOR-0-09
"Hermodsgade, 1. sal, lejlighed 01",hermodsgade-bygning-a-1-sal-lejlighed-01,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b871b24b501bc8a249fd,FALSE,FALSE,Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 01</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 01</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,1,HER-1-01
"Hermodsgade, 1. sal, lejlighed 02",hermodsgade-bygning-a-1-sal-lejlighed-02,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b871b24b501bc8a24a04,FALSE,FALSE,Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 02</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 02</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,2,HER-1-02
"Hermodsgade, 1. sal, lejlighed 03",hermodsgade-bygning-a-1-sal-lejlighed-03,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b871b24b501bc8a24a0b,FALSE,FALSE,Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 03</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 03</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,3,HER-1-03
"Hermodsgade, 1. sal, lejlighed 04",hermodsgade-bygning-a-1-sal-lejlighed-04,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b871b24b501bc8a24a12,FALSE,FALSE,Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:25:53 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 04</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 04</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,4,HER-1-04
"Hermodsgade, 1. sal, lejlighed 05",hermodsgade-bygning-a-1-sal-lejlighed-05,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b89ce30474631b120995,FALSE,FALSE,Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 05</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 05</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,5,HER-1-05
"Hermodsgade, 1. sal, lejlighed 06",hermodsgade-bygning-a-1-sal-lejlighed-06,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b89ce30474631b12099c,FALSE,FALSE,Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 06</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 06</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,6,HER-1-06
"Hermodsgade, 1. sal, lejlighed 07",hermodsgade-bygning-a-1-sal-lejlighed-07,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b89ce30474631b1209a3,FALSE,FALSE,Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 07</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 07</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,7,HER-1-07
"Hermodsgade, 1. sal, lejlighed 08",hermodsgade-bygning-a-1-sal-lejlighed-08,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b89ce30474631b1209aa,FALSE,FALSE,Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:26:36 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 08</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 08</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,8,HER-1-08
"Hermodsgade, 1. sal, lejlighed 09",hermodsgade-bygning-a-1-sal-lejlighed-09,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b8c433aaecac8027ae53,FALSE,FALSE,Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 09</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 09</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,9,HER-1-09
"Hermodsgade, 1. sal, lejlighed 10",hermodsgade-bygning-a-1-sal-lejlighed-10,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b8c433aaecac8027ae5a,FALSE,FALSE,Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 10</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 10</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,10,HER-1-10
"Hermodsgade, 1. sal, lejlighed 11",hermodsgade-bygning-a-1-sal-lejlighed-11,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b8c433aaecac8027ae61,FALSE,FALSE,Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 11</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 11</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,11,HER-1-11
"Hermodsgade, 1. sal, lejlighed 12",hermodsgade-bygning-a-1-sal-lejlighed-12,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b8c433aaecac8027ae68,FALSE,FALSE,Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:27:16 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 12</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 12</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,12,HER-1-12
"Hermodsgade, 1. sal, lejlighed 13",hermodsgade-bygning-a-1-sal-lejlighed-13,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b8f0b24b501bc8a26ece,FALSE,FALSE,Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 13</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 13</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,13,HER-1-13
"Hermodsgade, 1. sal, lejlighed 14",hermodsgade-bygning-a-1-sal-lejlighed-14,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b8f0b24b501bc8a26ed5,FALSE,FALSE,Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 14</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 14</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,14,HER-1-14
"Hermodsgade, 1. sal, lejlighed 15",hermodsgade-bygning-a-1-sal-lejlighed-15,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b8f0b24b501bc8a26edc,FALSE,FALSE,Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 15</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 15</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,15,HER-1-15
"Hermodsgade, 1. sal, lejlighed 16",hermodsgade-bygning-a-1-sal-lejlighed-16,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b8f0b24b501bc8a26ee3,FALSE,FALSE,Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:28:00 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 1. sal, lejlighed 16</p>","<p>Hermodsgade 26-28, 1. sal – Lejlighed 16</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,hermodsgade,HER,,16,HER-1-16
